customer_id,first_name,last_name,email,phone,loyalty_tier,created_date
687,Dakota,Perez,dperez9321@icloud.com,830-229-3877,None,2024-12-12
688,Emma,Walker,ewalker2224@gmail.com,693-359-8546,Gold,2025-07-03
689,Dakota,Robinson,drobinson917@icloud.com,733-506-6169,Silver,2024-01-20
690,Parker,Torres,ptorres5793@yahoo.com,267-352-5595,Gold,2024-12-13
691,Logan,Wright,lwright9354@outlook.com,820-598-4070,Silver,2024-11-11
692,Jesse,Williams,jwilliams6780@yahoo.com,288-708-4893,None,2024-11-05
693,Parker,King,pking2867@yahoo.com,314-583-1612,Silver,2024-04-04
694,Sophia,Allen,sallen7907@gmail.com,712-357-4116,None,2025-05-10
695,Ava,Martin,amartin2347@yahoo.com,987-300-9456,Silver,2024-05-15
696,Parker,Williams,pwilliams6350@icloud.com,930-734-2897,None,2024-02-15
697,Riley,Perez,rperez755@icloud.com,305-733-6119,None,2024-11-15
698,Parker,Lee,plee3154@outlook.com,493-483-9720,None,2025-03-27
699,Jamie,Moore,jmoore2580@outlook.com,480-317-1249,Platinum,2025-07-27
700,Ethan,Miller,emiller8888@outlook.com,558-762-6218,None,2025-12-22
701,Finley,Torres,ftorres2806@outlook.com,272-518-6549,None,2024-02-21
702,Cameron,Johnson,cjohnson826@icloud.com,308-592-1881,None,2025-02-05
703,Charlie,Hill,chill7304@proton.me,831-564-6119,None,2024-07-21
704,Isabella,Garcia,igarcia9302@icloud.com,334-295-8672,None,2024-11-13
705,Liam,Walker,lwalker3666@outlook.com,347-831-5227,Gold,2025-02-05
706,Charlie,Perez,cperez7426@yahoo.com,699-230-2070,None,2024-12-25
707,Emma,Robinson,erobinson4624@outlook.com,986-556-3087,None,2025-02-19
708,Avery,Lee,alee1162@proton.me,509-745-8552,None,2025-02-27
709,Reese,Flores,rflores8977@outlook.com,362-693-7288,None,2024-08-01
710,Olivia,Ramirez,oramirez5606@proton.me,757-910-4869,None,2025-11-16
711,Casey,Torres,ctorres1873@icloud.com,806-810-8584,None,2024-04-09
712,Sophia,Lopez,slopez6648@yahoo.com,271-812-2781,Silver,2025-09-02
713,Logan,Lee,llee1007@icloud.com,292-422-3276,Gold,2025-10-13
714,Alex,Martinez,amartinez7421@outlook.com,744-498-7389,Silver,2025-04-02
715,Quinn,Wilson,qwilson4910@yahoo.com,783-895-5989,Gold,2025-03-21
716,Emerson,Garcia,egarcia133@proton.me,826-722-7622,Gold,2024-10-28
717,Morgan,White,mwhite870@proton.me,200-920-6885,None,2024-10-15
718,Jordan,Thomas,jthomas9669@icloud.com,603-840-6212,Silver,2025-02-19
719,Logan,Ramirez,lramirez3460@proton.me,878-377-8780,None,2025-07-22
720,Logan,White,lwhite2527@icloud.com,495-886-3056,None,2024-03-14
721,Jordan,Martinez,jmartinez7155@icloud.com,339-286-3248,Silver,2025-03-01
722,Liam,Hill,lhill2945@icloud.com,665-721-7948,Silver,2025-04-05
723,Logan,Thompson,lthompson3044@outlook.com,634-819-1121,Silver,2024-08-30
724,Ethan,Moore,emoore8948@icloud.com,790-575-1548,Platinum,2025-08-04
725,Emma,White,ewhite9507@gmail.com,693-907-2311,None,2025-06-23
726,Rowan,Robinson,rrobinson1281@proton.me,735-824-2449,None,2025-10-07
727,Casey,Wright,cwright5119@proton.me,827-254-6628,None,2024-01-12
728,Emma,Robinson,erobinson7687@proton.me,787-951-6431,None,2024-10-28
729,Finley,Hernandez,fhernandez9791@gmail.com,967-511-5267,None,2025-04-29
730,Sam,Torres,storres4780@gmail.com,955-839-1447,None,2024-03-25
731,Cameron,Allen,callen4552@gmail.com,458-335-5603,None,2024-09-20
732,Alex,Davis,adavis2860@proton.me,805-956-3476,Silver,2025-01-13
733,Charlie,Taylor,ctaylor7944@outlook.com,385-740-1542,None,2024-03-27
734,Drew,Hill,dhill8125@outlook.com,970-622-7277,None,2025-03-26
735,Sam,Wilson,swilson5653@proton.me,255-857-5331,Silver,2024-04-28
736,Morgan,Hernandez,mhernandez6533@icloud.com,687-508-8803,Silver,2025-06-29
737,Hayden,Harris,hharris7775@icloud.com,468-348-9690,Gold,2024-01-13
738,Finley,Lewis,flewis5172@icloud.com,742-899-1672,None,2025-06-28
739,Emerson,Ramirez,eramirez4466@proton.me,543-476-5375,Gold,2024-09-18
740,Mason,Robinson,mrobinson9645@outlook.com,988-399-9518,None,2025-12-07
741,Charlie,Lee,clee173@proton.me,888-208-2113,None,2024-04-10
742,Ava,Miller,amiller5759@icloud.com,424-942-5641,None,2024-02-04
743,Jordan,Flores,jflores931@gmail.com,808-872-4552,Platinum,2025-10-15
744,Jamie,Davis,jdavis9907@gmail.com,333-584-4027,Gold,2025-12-13
745,Charlie,Taylor,ctaylor7650@yahoo.com,876-277-8429,Gold,2024-10-10
746,Olivia,Lee,olee2653@yahoo.com,999-275-5543,Silver,2025-01-26
747,Logan,Perez,lperez4230@gmail.com,471-382-8218,None,2024-07-24
748,Mason,Lopez,mlopez1776@icloud.com,347-753-8065,None,2025-10-20
749,Avery,Lewis,alewis1692@yahoo.com,235-274-2153,Silver,2024-09-13
750,Sophia,Johnson,sjohnson2438@icloud.com,868-855-1014,Gold,2025-11-11
751,Logan,Moore,lmoore5403@outlook.com,600-788-1060,None,2025-05-17
752,Emma,Ramirez,eramirez1148@icloud.com,753-431-1054,None,2025-12-06
753,Emma,Davis,edavis8770@proton.me,567-541-5961,None,2025-10-09
754,Riley,White,rwhite5571@proton.me,282-670-5750,Silver,2024-06-29
755,Lucas,Williams,lwilliams3129@icloud.com,506-912-7391,Gold,2025-10-07
756,Emerson,Young,eyoung7175@gmail.com,952-394-3292,None,2024-01-26
757,Reese,Young,ryoung1032@icloud.com,753-858-6041,None,2025-04-05
758,Jordan,Williams,jwilliams918@yahoo.com,545-938-1701,None,2024-08-04
759,Ava,Robinson,arobinson2440@proton.me,958-793-4817,Gold,2024-02-07
760,Drew,Young,dyoung7720@gmail.com,833-246-4976,Silver,2024-05-13
761,Alex,Lopez,alopez5035@gmail.com,299-667-3796,Gold,2024-03-06
762,Avery,Davis,adavis9748@icloud.com,830-425-2033,Gold,2025-03-12
763,Dakota,Sanchez,dsanchez1979@yahoo.com,900-789-9943,None,2024-08-06
764,Taylor,Nguyen,tnguyen5496@outlook.com,264-323-5487,None,2025-03-01
765,Sam,White,swhite2703@proton.me,649-449-1666,None,2025-10-09
766,Logan,Hernandez,lhernandez7978@gmail.com,282-206-1118,None,2024-04-01
767,Finley,Clark,fclark2079@icloud.com,411-346-5439,None,2025-02-25
768,Reese,Lopez,rlopez616@proton.me,810-384-9190,Silver,2024-03-31
769,Elliot,Thompson,ethompson74@icloud.com,771-441-4144,None,2025-06-26
770,Avery,Flores,aflores8842@yahoo.com,719-424-8605,Silver,2025-11-06
771,Parker,Moore,pmoore3173@gmail.com,315-352-8772,None,2024-06-12
772,Taylor,Brown,tbrown4670@yahoo.com,414-645-5118,None,2025-04-09
773,Taylor,Miller,tmiller8804@gmail.com,380-361-1476,None,2024-04-28
774,Casey,Thomas,cthomas9710@icloud.com,793-533-7865,None,2025-11-24
775,Jesse,Anderson,janderson5343@gmail.com,433-300-4884,Silver,2024-07-23
776,Logan,Anderson,landerson7716@gmail.com,799-696-1890,Gold,2024-05-28
777,Parker,Flores,pflores2917@icloud.com,596-582-3234,None,2024-07-17
778,Emerson,Moore,emoore5503@outlook.com,330-232-1977,None,2024-04-23
779,Liam,Robinson,lrobinson2804@icloud.com,978-551-4602,Gold,2025-09-10
780,Sam,Flores,sflores9471@outlook.com,766-435-2416,None,2025-06-18
781,Mia,Wilson,mwilson7757@proton.me,673-485-1237,Silver,2024-09-09
782,Reese,Lee,rlee9493@icloud.com,427-805-3440,Gold,2024-01-06
783,Noah,Williams,nwilliams7711@gmail.com,951-987-9261,None,2025-06-27
784,Mason,Walker,mwalker7412@gmail.com,707-446-2361,Silver,2024-01-13
785,Noah,Wilson,nwilson5872@outlook.com,502-444-2486,None,2025-11-16
786,Elliot,Hernandez,ehernandez9345@icloud.com,965-797-1399,Platinum,2025-04-19
787,Cameron,Sanchez,csanchez6068@outlook.com,841-675-1022,Gold,2024-03-13
788,Logan,Perez,lperez535@proton.me,503-636-5420,Silver,2025-09-19
789,Isabella,Torres,itorres1326@outlook.com,835-543-1898,None,2025-11-21
790,Kai,Brown,kbrown6274@gmail.com,574-676-1669,None,2024-06-28
791,Lucas,Jones,ljones3354@proton.me,341-542-4909,None,2025-10-26
792,Emma,Nguyen,enguyen3693@outlook.com,528-561-5380,None,2025-03-09
793,Rowan,Brown,rbrown6108@gmail.com,553-663-8966,None,2024-05-05
794,Emma,Wright,ewright4788@proton.me,662-835-7031,Silver,2025-12-10
795,Casey,Gonzalez,cgonzalez1430@icloud.com,282-600-3929,None,2024-03-19
796,Avery,Hernandez,ahernandez1835@yahoo.com,913-351-9131,None,2024-07-28
797,Ava,Johnson,ajohnson6824@yahoo.com,898-754-3163,None,2025-03-06
798,Sophia,Johnson,sjohnson3097@yahoo.com,264-222-4806,Gold,2025-06-16
799,Dakota,Clark,dclark5616@proton.me,871-861-6346,None,2025-11-12
800,Ava,Scott,ascott7503@icloud.com,511-780-3161,Gold,2024-11-09
